,uuid,fieldname,title,description,type,ratio_t,ratio_d
213,0786fe77-4d46-4f60-9630-02d60a2935ae,dmp/contributor/affiliation/federal_department_or_agency/name,Name,Provide the name of the department or agency.,Matched,100,100
214,8523a16f-e1c6-4485-ad3e-2366daaec9be,dmp/contributor/affiliation/federal_department_or_agency/,Federal department or agency,Provide information about the federal department or agency affiliated to the contributor.,Matched,100,100
215,87f674ae-f2a7-4b20-a583-a2a67fb3f2f4,dmp/contributor/affiliation/federal_department_or_agency/code,Code,Provide the code of the department or agency.,Matched,100,100
216,8523a16f-e1c6-4485-ad3e-2366daaec9be,dmp/contributor/affiliation/federal_department_or_agency/,Federal department or agency,Provide information about the federal department or agency affiliated to the contributor.,Matched,100,100
217,0786fe77-4d46-4f60-9630-02d60a2935ae,dmp/contributor/affiliation/federal_department_or_agency/name,Name,Provide the name of the department or agency.,Matched,100,100
218,8523a16f-e1c6-4485-ad3e-2366daaec9be,dmp/contributor/affiliation/federal_department_or_agency/,Federal department or agency,Provide information about the federal department or agency affiliated to the contributor.,Matched,100,100
219,70d74693-8d50-4e09-96f3-6c609080c932,dmp/contributor/affiliation/federal_department_or_agency/organizational_group,Organizational group,Provide the organizational group of the department/agency affiliated to the contributor.,Matched,100,100
220,8523a16f-e1c6-4485-ad3e-2366daaec9be,dmp/contributor/affiliation/federal_department_or_agency/,Federal department or agency,Provide information about the federal department or agency affiliated to the contributor.,Matched,100,100
221,3ceaa4ed-49c3-49ef-b4e3-1783e65b1b84,dmp/contributor/affiliation/federal_department_or_agency/organizational_subgroup,Organizational subgroup,,Matched,100,0
222,70d74693-8d50-4e09-96f3-6c609080c932,dmp/contributor/affiliation/federal_department_or_agency/organizational_group,Organizational group,Provide the organizational group of the department/agency affiliated to the contributor.,Matched,100,100
223,3ceaa4ed-49c3-49ef-b4e3-1783e65b1b84,dmp/contributor/affiliation/federal_department_or_agency/organizational_subgroup,Organizational subgroup,,Matched,100,0
224,70d74693-8d50-4e09-96f3-6c609080c932,dmp/contributor/affiliation/federal_department_or_agency/organizational_group,Organizational group,Provide the organizational group of the department/agency affiliated to the contributor.,Matched,100,100
225,3ceaa4ed-49c3-49ef-b4e3-1783e65b1b84,dmp/contributor/affiliation/federal_department_or_agency/organizational_subgroup,Organizational subgroup,,Matched,100,0
226,17c7d099-faa9-4586-b988-92e065d68ff9,dmp/contributor/affiliation/indigenous_government_name,Indigenous government name,Provide the name of the indigenous government name affiliated to this contributor.,Matched,100,100
227,17c7d099-faa9-4586-b988-92e065d68ff9,dmp/contributor/affiliation/indigenous_government_name,Indigenous government name,Provide the name of the indigenous government name affiliated to this contributor.,Matched,100,100
228,17c7d099-faa9-4586-b988-92e065d68ff9,dmp/contributor/affiliation/indigenous_government_name,Indigenous government name,Provide the name of the indigenous government name affiliated to this contributor.,Matched,100,100
229,8523a16f-e1c6-4485-ad3e-2366daaec9be,dmp/contributor/affiliation/federal_department_or_agency/,Federal department or agency,Provide information about the federal department or agency affiliated to the contributor.,Matched,100,100
230,8b9d327c-9c6e-4bec-adf9-c250bb4ed8ea,dmp/contributor/affiliation/indigenous_ngo_name,Indigenous NGO,,Matched,100,0
231,17c7d099-faa9-4586-b988-92e065d68ff9,dmp/contributor/affiliation/indigenous_government_name,Indigenous government name,Provide the name of the indigenous government name affiliated to this contributor.,Matched,100,100
232,8b9d327c-9c6e-4bec-adf9-c250bb4ed8ea,dmp/contributor/affiliation/indigenous_ngo_name,Indigenous NGO,,Matched,100,0
233,17c7d099-faa9-4586-b988-92e065d68ff9,dmp/contributor/affiliation/indigenous_government_name,Indigenous government name,Provide the name of the indigenous government name affiliated to this contributor.,Matched,100,100
234,bf28ac44-0dce-49c5-baac-c30fddc58a7e,dmp/contributor/affiliation/municipality_name,Municipality,Provide the name of the municipality affiliated with the contributor.,Matched,100,100
235,023d0c4d-ff92-403a-bc7c-1686ea27e297,dmp/contributor/affiliation/non_profit/,Non-profit,,Matched,100,0
236,bf28ac44-0dce-49c5-baac-c30fddc58a7e,dmp/contributor/affiliation/municipality_name,Municipality,Provide the name of the municipality affiliated with the contributor.,Matched,100,100
237,023d0c4d-ff92-403a-bc7c-1686ea27e297,dmp/contributor/affiliation/non_profit/,Non-profit,,Matched,100,0
238,023d0c4d-ff92-403a-bc7c-1686ea27e297,dmp/contributor/affiliation/non_profit/,Non-profit,,Matched,100,0
239,bdd43925-0a83-487f-b387-c43ecb871d23,dmp/contributor/affiliation/non_profit/name,Name,,Matched,100,0
240,023d0c4d-ff92-403a-bc7c-1686ea27e297,dmp/contributor/affiliation/non_profit/,Non-profit,,Matched,100,0
241,bdd43925-0a83-487f-b387-c43ecb871d23,dmp/contributor/affiliation/non_profit/name,Name,,Matched,100,0
242,023d0c4d-ff92-403a-bc7c-1686ea27e297,dmp/contributor/affiliation/non_profit/,Non-profit,,Matched,100,0
243,023d0c4d-ff92-403a-bc7c-1686ea27e297,dmp/contributor/affiliation/non_profit/,Non-profit,,Matched,100,0
244,f4af895a-c060-4891-8180-d4283262b963,dmp/contributor/affiliation/non_profit/non_profit_id/,Identifier,,Matched,43,0
245,cd6812de-f029-416e-8e26-0b87d064220f,dmp/contributor/affiliation/non_profit/non_profit_id/identifier,New question,,Matched,27,0
246,f4af895a-c060-4891-8180-d4283262b963,dmp/contributor/affiliation/non_profit/non_profit_id/,Identifier,,Matched,43,0
247,cd6812de-f029-416e-8e26-0b87d064220f,dmp/contributor/affiliation/non_profit/non_profit_id/identifier,New question,,Matched,27,0
248,f4af895a-c060-4891-8180-d4283262b963,dmp/contributor/affiliation/non_profit/non_profit_id/,Identifier,,Matched,43,0
249,cd6812de-f029-416e-8e26-0b87d064220f,dmp/contributor/affiliation/non_profit/non_profit_id/identifier,New question,,Matched,27,0
250,f4af895a-c060-4891-8180-d4283262b963,dmp/contributor/affiliation/non_profit/non_profit_id/,Identifier,,Matched,43,0
251,a8df453a-c41d-48b0-8a3a-a5f00ffcb941,dmp/contributor/affiliation/non_profit/non_profit_id/type,Type,Provide the type of the identifier given.,Matched,100,100
252,2e3b6889-3868-4aa8-af63-07f8c6d0544c,dmp/contributor/affiliation/province_state/,Province/State,Information about the province or state affiliated to the contributor.,Matched,100,100
253,78668ef8-9a49-4a19-9c11-2f431a1da784,dmp/contributor/affiliation/province_state/name,Province/State name,,Matched,100,0
254,2e3b6889-3868-4aa8-af63-07f8c6d0544c,dmp/contributor/affiliation/province_state/,Province/State,Information about the province or state affiliated to the contributor.,Matched,100,100
255,5d51676b-2154-469e-9792-bb8138cdf8f2,dmp/contributor/affiliation/province_state/code,Province/State code,,Matched,100,0
256,68530470-1f1c-4448-8593-63a288713a66,dmp/contributor/affiliation/,Affiliation,,Matched,100,0
257,d0bb4f46-0658-410f-80c3-4624a17470dd,dmp/project/funding/source/,Funding source,Provide information about the sources of funding this project receives.,Matched,100,16
258,a59e8e80-e176-4f54-899b-d62ea658d380,dmp/project/funding/source/description,Description,Ptovide a description of the funding source.,Matched,100,100
259,d0bb4f46-0658-410f-80c3-4624a17470dd,dmp/project/funding/source/,Funding source,Provide information about the sources of funding this project receives.,Matched,100,16
260,d0bb4f46-0658-410f-80c3-4624a17470dd,dmp/project/funding/source/,Funding source,Provide information about the sources of funding this project receives.,Matched,100,16
261,c568cf88-db00-485e-ba79-95f255ed3bda,dmp/project/funding/source/type,Type,Type of funding source.,Matched,100,100
262,a59e8e80-e176-4f54-899b-d62ea658d380,dmp/project/funding/source/description,Description,Ptovide a description of the funding source.,Matched,100,100
263,d0bb4f46-0658-410f-80c3-4624a17470dd,dmp/project/funding/source/,Funding source,Provide information about the sources of funding this project receives.,Matched,100,16
264,9cac04a1-59bb-4f49-a86d-9643e21eaa92,dmp/project/funding/source/exists,New question,,Matched,33,0
265,9cac04a1-59bb-4f49-a86d-9643e21eaa92,dmp/project/funding/source/exists,New question,,Matched,33,0
266,c568cf88-db00-485e-ba79-95f255ed3bda,dmp/project/funding/source/type,Type,Type of funding source.,Matched,100,100
267,8b9d327c-9c6e-4bec-adf9-c250bb4ed8ea,dmp/contributor/affiliation/indigenous_ngo_name,Indigenous NGO,,Matched,100,0
268,0c3b79c9-c9f8-48aa-b8cf-3cb32bfd886b,dmp/dataset/disposition_planning/archival_value,Does this dataset have archival value?,,Matched,100,0
269,0c3b79c9-c9f8-48aa-b8cf-3cb32bfd886b,dmp/dataset/disposition_planning/archival_value,Does this dataset have archival value?,,Matched,100,0
270,0c3b79c9-c9f8-48aa-b8cf-3cb32bfd886b,dmp/dataset/disposition_planning/archival_value,Does this dataset have archival value?,,Matched,100,0
271,0c3b79c9-c9f8-48aa-b8cf-3cb32bfd886b,dmp/dataset/disposition_planning/archival_value,Does this dataset have archival value?,,Matched,100,0
272,0c3b79c9-c9f8-48aa-b8cf-3cb32bfd886b,dmp/dataset/disposition_planning/archival_value,Does this dataset have archival value?,,Matched,100,0
273,0c3b79c9-c9f8-48aa-b8cf-3cb32bfd886b,dmp/dataset/disposition_planning/archival_value,Does this dataset have archival value?,,Matched,100,0
274,0c3b79c9-c9f8-48aa-b8cf-3cb32bfd886b,dmp/dataset/disposition_planning/archival_value,Does this dataset have archival value?,,Matched,100,0
275,0c3b79c9-c9f8-48aa-b8cf-3cb32bfd886b,dmp/dataset/disposition_planning/archival_value,Does this dataset have archival value?,,Matched,100,0
276,7ae2807f-52a8-496a-adce-87451b78e9e5,dmp/dataset/disposition_planning/archival_value_description,Describe the archival value,,Matched,83,0
277,0c3b79c9-c9f8-48aa-b8cf-3cb32bfd886b,dmp/dataset/disposition_planning/archival_value,Does this dataset have archival value?,,Matched,100,0
278,a2afd60f-7b91-4062-b43c-e58dcc09091b,dmp/dataset/disposition_planning/legal_issues,Are there any legal issues with the retention of this dataset?,,Matched,100,0
279,a2afd60f-7b91-4062-b43c-e58dcc09091b,dmp/dataset/disposition_planning/legal_issues,Are there any legal issues with the retention of this dataset?,,Matched,100,0
280,a2afd60f-7b91-4062-b43c-e58dcc09091b,dmp/dataset/disposition_planning/legal_issues,Are there any legal issues with the retention of this dataset?,,Matched,100,0
281,e8c435fe-097c-4db4-91d6-65032294403f,dmp/dataset/disposition_planning/legal_issues_description,Describe any possible legal issues,,Matched,72,0
282,0c3b79c9-c9f8-48aa-b8cf-3cb32bfd886b,dmp/dataset/disposition_planning/archival_value,Does this dataset have archival value?,,Matched,100,0
283,a2afd60f-7b91-4062-b43c-e58dcc09091b,dmp/dataset/disposition_planning/legal_issues,Are there any legal issues with the retention of this dataset?,,Matched,100,0
284,a2afd60f-7b91-4062-b43c-e58dcc09091b,dmp/dataset/disposition_planning/legal_issues,Are there any legal issues with the retention of this dataset?,,Matched,100,0
285,42e3bd01-84c9-45a5-9c3f-c170aebbbdde,dmp/dataset/disposition_planning/required_destruction,Will it be necessary to destroy the dataset?,,Matched,32,0
286,42e3bd01-84c9-45a5-9c3f-c170aebbbdde,dmp/dataset/disposition_planning/required_destruction,Will it be necessary to destroy the dataset?,,Matched,32,0
287,42e3bd01-84c9-45a5-9c3f-c170aebbbdde,dmp/dataset/disposition_planning/required_destruction,Will it be necessary to destroy the dataset?,,Matched,32,0
288,42e3bd01-84c9-45a5-9c3f-c170aebbbdde,dmp/dataset/disposition_planning/required_destruction,Will it be necessary to destroy the dataset?,,Matched,32,0
289,42e3bd01-84c9-45a5-9c3f-c170aebbbdde,dmp/dataset/disposition_planning/required_destruction,Will it be necessary to destroy the dataset?,,Matched,32,0
290,42e3bd01-84c9-45a5-9c3f-c170aebbbdde,dmp/dataset/disposition_planning/required_destruction,Will it be necessary to destroy the dataset?,,Matched,32,0
291,42e3bd01-84c9-45a5-9c3f-c170aebbbdde,dmp/dataset/disposition_planning/required_destruction,Will it be necessary to destroy the dataset?,,Matched,32,0
292,8fe8b458-0932-4b9b-8182-8f7d6ed075d5,dmp/dataset/disposition_planning/required_destruction_description,Describe why destruction is necessary,,Matched,64,0
293,7838421e-b997-4a06-a598-5ce8129f0973,dmp/dataset/disposition_planning/required_perpetual_use,Will this dataset need to be used perpetually?,,Matched,45,0
294,7838421e-b997-4a06-a598-5ce8129f0973,dmp/dataset/disposition_planning/required_perpetual_use,Will this dataset need to be used perpetually?,,Matched,45,0
295,7838421e-b997-4a06-a598-5ce8129f0973,dmp/dataset/disposition_planning/required_perpetual_use,Will this dataset need to be used perpetually?,,Matched,45,0
296,7838421e-b997-4a06-a598-5ce8129f0973,dmp/dataset/disposition_planning/required_perpetual_use,Will this dataset need to be used perpetually?,,Matched,45,0
297,7838421e-b997-4a06-a598-5ce8129f0973,dmp/dataset/disposition_planning/required_perpetual_use,Will this dataset need to be used perpetually?,,Matched,45,0
298,7838421e-b997-4a06-a598-5ce8129f0973,dmp/dataset/disposition_planning/required_perpetual_use,Will this dataset need to be used perpetually?,,Matched,45,0
299,b3355c24-4493-49f3-b5f4-d4372f3d95f9,dmp/dataset/disposition_planning/required_perpetual_use_description,Describe why perpetual use is needed,,Matched,71,0
300,3c9153c1-2922-48fc-a7ee-a614cc4ed267,dmp/dataset/disposition_planning/retention_review_trigger,What will trigger a review of the retention of the dataset?,,Matched,100,0
301,f13bb0cf-1cf3-4435-bec4-48abed4c180b,dmp/dataset/disposition_planning/retention_review_trigger_date,What date triggers a review of the retention?,,Matched,84,0
302,3c9153c1-2922-48fc-a7ee-a614cc4ed267,dmp/dataset/disposition_planning/retention_review_trigger,What will trigger a review of the retention of the dataset?,,Matched,100,0
303,3c9153c1-2922-48fc-a7ee-a614cc4ed267,dmp/dataset/disposition_planning/retention_review_trigger,What will trigger a review of the retention of the dataset?,,Matched,100,0
304,3c9153c1-2922-48fc-a7ee-a614cc4ed267,dmp/dataset/disposition_planning/retention_review_trigger,What will trigger a review of the retention of the dataset?,,Matched,100,0
305,3c9153c1-2922-48fc-a7ee-a614cc4ed267,dmp/dataset/disposition_planning/retention_review_trigger,What will trigger a review of the retention of the dataset?,,Matched,100,0
306,3c9153c1-2922-48fc-a7ee-a614cc4ed267,dmp/dataset/disposition_planning/retention_review_trigger,What will trigger a review of the retention of the dataset?,,Matched,100,0
307,3c9153c1-2922-48fc-a7ee-a614cc4ed267,dmp/dataset/disposition_planning/retention_review_trigger,What will trigger a review of the retention of the dataset?,,Matched,100,0
308,3c9153c1-2922-48fc-a7ee-a614cc4ed267,dmp/dataset/disposition_planning/retention_review_trigger,What will trigger a review of the retention of the dataset?,,Matched,100,0
309,3cab2087-3120-4606-babf-ce25ea580754,dmp/dataset/distribution/disposition_action_completed/,Has a disposition action been completed?,,Matched,100,0
310,0860db4f-2342-49a9-8020-696cbb4c88ed,dmp/dataset/distribution/disposition_action_completed/authorization_number,New question,,Matched,31,0
311,0860db4f-2342-49a9-8020-696cbb4c88ed,dmp/dataset/distribution/disposition_action_completed/authorization_number,New question,,Matched,31,0
312,3cab2087-3120-4606-babf-ce25ea580754,dmp/dataset/distribution/disposition_action_completed/,Has a disposition action been completed?,,Matched,100,0
313,0860db4f-2342-49a9-8020-696cbb4c88ed,dmp/dataset/distribution/disposition_action_completed/authorization_number,New question,,Matched,31,0
314,4405f0d1-593a-464a-b139-3a077badfb78,dmp/dataset/distribution/disposition_action_completed/date,On what date was the disposition action completed?,,Matched,100,0
